"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cluster"
"150","Chanoch_Myers_MES_CORE_GENES","0.0013172076660683","0.00592743449730737","0.45505986738723","0.85692618411929","1.83144434661838","6","c(""COL1A1"", ""COL1A2"", ""IGFBP7"", ""FN1"")","17"
"151","Yang_BioRxiv_2021_SMC","0.006546014632268","0.0190766147679975","0.202498775969141","0.566466252986931","1.76231587085931","26","c(""C11orf96"", ""IGFBP4"", ""CRISPLD2"", ""COL4A1"", ""COL4A2"", ""COL18A1"", ""ADAMTS1"", ""NOTCH3"", ""MYL9"", ""TAGLN"", ""CARMN"", ""ARHGAP10"")","17"
"152","Fibroblasts","0.00964587737843552","0.0241146934460888","0.168819300017839","0.588548583560562","1.74378866333525","21","c(""DCN"", ""CXCL14"", ""NR4A1"", ""TCF4"", ""MGP"", ""THY1"", ""SERPINH1"", ""LAMB1"", ""NR4A2"", ""DKK3"", ""CEBPB"", ""INMT"", ""KLF2"", ""PDGFRA"", ""FOSB"", ""STAT3"")","17"
"153","Chanoch_Myers_IMMUNE","0.0107699024887207","0.0255076637890754","0.167658528065765","0.734307900253442","1.70025380082499","8","c(""CXCL14"", ""CFH"", ""C1S"", ""CCL2"", ""SERPING1"")","17"
"154","Meningeal.cells","0.00678279636195468","0.0190766147679975","0.218259775284787","0.83178680304572","1.68949685465169","5","c(""LUM"", ""DCN"", ""BMP7"", ""PDGFRA"")","17"
"155","Richards_NatureCancer_2021_sc.Injury_Response","2.57089863856201e-07","1.92817397892151e-06","0.674962860011025","0.384720121075441","1.67705465057336","463","c(""COL1A1"", ""COL3A1"", ""COL1A2"", ""COL6A3"", ""OGN"", ""IGFBP7"", ""LRRC17"", ""CXCL14"", ""CFH"", ""FOXS1"", ""FBN1"", ""C1S"", ""SFRP4"", ""BGN"", ""OLFML3"", ""COL6A1"", ""HIC1"", ""ABI3BP"", ""PI16"", ""GLT8D2"", ""COL5A1"", ""ISLR"", ""PDGFRB"", ""OAF"", ""CHN1"", ""ASPN"", ""CCL2"", ""PCOLCE"", ""MMP2"", ""VCAN"", ""IGFBP6"", ""COL5A2"", ""ABCA6"", ""RRBP1"", ""ABCA9"", ""INHBA"", ""ALDH1A3"", ""FAM114A1"", ""SSPN"", ""KDELR3"", ""MFAP2"", ""HIST1H2AC"", ""CHSY1"", ""MGP"", ""C1R"", ""SERPINH1"", ""KANK4"", ""HTRA3"", ""SOCS3"", ""FILIP1L"", ""DUSP1"", ""PDGFRL"", ""COPZ2"", ""CTSK"", ""COL5A3"", 
""COL4A2"", ""SOCS1"", ""SLIT3"", ""MXRA8"", ""COL18A1"", ""COL21A1"", ""PLK2"", ""FOXC1"", ""TPM4"", ""CPED1"", ""OMD"", ""SRPX2"", ""RUNX1T1"", ""CEBPD"", ""DAB2"", ""TIAM1"", ""COL12A1"", ""CCL11"", ""SEC31A"", ""CLDN1"", ""EDNRA"", ""KIAA1755"", ""HCFC1R1"", ""LAMB1"", ""CDH11"", ""SBSPON"", ""FKBP7"", ""RBFOX2"", ""NR4A2"", ""CYGB"", ""FSTL1"", ""FAM198B"", ""TWIST1"", ""STARD13"", ""AKAP9"", ""SPON2"", ""THBD"", ""SERPING1"", ""TSHZ3"", ""S1PR3"", ""LHFPL2"", ""THBS1"", ""COLEC12"", ""PGF"", ""ITPRIPL2"", ""RBMS3"", ""TPD52L1"", ""GEM"", ""HGF"", ""HEXB"", ""P3H1"", ""P3H3"", ""RAI14"", ""CDC42EP5"", 
""ARHGAP10"", ""PLAGL1"", ""CTHRC1"", ""HDLBP"", ""GPX8"", ""SCPEP1"", ""EPB41L2"", ""LY6E"", ""UACA"", ""EMILIN1"", ""GOLGB1"", ""C1QTNF1"", ""STOM"", ""HSPG2"", ""CEBPB"", ""RND3"", ""FSTL3"", ""SEPT6"", ""IFITM2"", ""ECM2"", ""OSTC"", ""KLF2"", ""CD38"", ""MMP11"", ""GGT5"", ""PLOD1"", ""COL11A1"", ""DNM3OS"", ""PPIC"", ""IFITM3"", ""PMAIP1"", ""EFEMP2"", ""TLN2"", ""ZDHHC9"", ""RAB34"", ""XAF1"", ""TGFB1I1"", ""AKR1C3"", ""XBP1"", ""NID1"", ""F10"", ""RARRES1"", ""TERF1"", ""FOSB"", ""NTN4"", ""KLF5"", ""CD248"", ""CRABP1"", ""ITGA1"", ""PRKAR1A"", ""MBTPS1"", ""ACBD3"", ""RASL12"", ""PODN"", ""SPATS2L"", 
""FBLN1"", ""TGFB3"", ""CREB3L2"", ""NUCB2"", ""FZD1"", ""ADH1C"", ""CLMP"", ""PDLIM7"", ""TMEM45A"", ""CYP1B1"", ""ADAM33"", ""SEC24D"", ""LAMA2"", ""ARF4"")","17"
"156","Tanycytes","0.0430090951133035","0.0921623466713647","0.0852370970743608","0.74383618998781","1.51085458287973","5","c(""MEST"", ""VCAN"", ""IGFBP5"", ""SCN7A"")","17"
"157","Myoepithelial.cells","0.0325365205843293","0.073207171314741","0.10216770010847","0.848360655737705","1.49646598851438","3","c(""NGFR"", ""EGFR"", ""MYL9"")","17"
"158","Mast.cells","0.0792066202548273","0.142571916458689","0.0569774257112045","0.482444421338086","1.44480179558318","22","c(""OAF"", ""CCL2"", ""KDELR3"", ""DUSP1"", ""COPZ2"", ""SOCS1"", ""EDNRA"", ""FAM198B"", ""STARD13"")","17"
"159","Pericytes","0.0753720595295247","0.141322611617859","0.0649277319696751","0.743061680479089","1.41385159594079","4","c(""COL1A1"", ""P2RY14"")","17"
"160","Endothelial.cells","0.104092071611253","0.173486786018755","0.0484810181268706","0.437233938782015","1.38117682415503","28","c(""IGFBP7"", ""MEOX2"", ""POSTN"", ""MGP"", ""CDKN1C"", ""WFDC1"", ""ADAMTS1"", ""ID3"", ""THBD"", ""SPARCL1"", ""C1QTNF1"", ""HSPG2"", ""INMT"")","17"
"161","Macrophages","0.161873211865683","0.251182570136404","0.0415804222861655","0.612635344910402","1.30933977718035","6","c(""CCL2"", ""CTSK"", ""DAB2"")","17"
"162","GSC_Catalog.Beier2007_CD133","0.145750332005312","0.234241605008537","0.0465167036061421","0.733097712325463","1.29314789097426","3","c(""CPXM1"", ""SERPING1"")","17"
"163","Microglia","0.30338670823296","0.4266375584526","0.0276450470759569","0.456940484519112","1.15411957901843","11","c(""OLFML3"", ""FOS"", ""COLEC12"", ""AEBP1"", ""EGR1"", ""TMEM119"", ""TMEM173"", ""ITGB5"", ""MRC2"")","17"
"164","Neftel_Cell_2019_MES1","0.342601648735504","0.45344335862052","0.0253158458073605","0.425491741200357","1.11788296245604","13","c(""IGFBP7"", ""FN1"", ""C1S"", ""MGP"", ""C1R"")","17"
"165","Neftel_Cell_2019_NPC2","0.342532922387223","0.45344335862052","0.0253638182059667","0.431870532182905","1.1172072682469","12","c(""DCX"", ""TCF4"", ""RBFOX2"", ""NREP"", ""RND3"", ""CRABP1"")","17"
"166","Chanoch_Myers_MES_OTHER","0.385592608632886","0.494257746261754","0.0239011817645795","0.450442971663376","1.07707809056393","9","c(""DCN"", ""SFRP4"", ""IGFBP6"", ""MGP"")","17"
"167","Purkinje.neurons","0.395406197009403","0.494257746261754","0.0245658625219974","0.525158758997319","1.06668447764491","5","c(""GAD1"", ""PDE5A"", ""PKP4"")","17"
"168","Interneurons","0.501886265194914","0.608089626404686","0.019271737884772","0.371646339332089","0.976416392070151","13","c(""CXCL14"", ""CHN1"", ""GAD1"", ""LINGO1"")","17"
"169","Monocytes","0.513497906741735","0.608089626404686","0.0194191420728089","0.403961977825324","0.965934919863028","9","c(""FN1"", ""VCAN"", ""ZFP36L2"", ""IFITM3"", ""MGMT"")","17"
"170","Immature.neurons","0.730036805888942","0.82129140662506","0.0157532211636386","0.423394102109616","0.805607990165288","4","c(""NOTCH3"", ""STIM2"")","17"
"171","Neurons","0.793054843669913","0.870426047930392","0.0113226329605767","0.238189856112013","0.747260263982644","27","c(""CHN1"", ""MATN2"", ""IGF1"", ""SCRG1"", ""GPATCH8"", ""ATP6V0A1"", ""GAD1"")","17"
"172","Chanoch_Myers_APOPTOSIS","0.829515272244356","0.879739247963497","0.0144374131679625","0.412754734271132","0.728078815604586","3","c(""HGF"", ""EMP1"", ""GSN"")","17"
"173","Neftel_Cell_2019_MES2","0.840639725831786","0.879739247963497","0.0120605538009453","0.27960504348122","0.68848699719012","10","c(""SLC2A3"", ""ATF3"", ""P4HA1"", ""NDRG1"", ""HERPUD1"", ""BNIP3L"")","17"
"174","Cajal.Retzius.cells","0.958138834512875","0.979069417256437","0.0109089042695156","0.254018556422433","0.542894893069655","6","c(""ZDBF2"", ""LINGO1"", ""DACT1"", ""ATP13A2"", ""NBEA"")","17"
"175","Yang_BioRxiv_2021_Neuron","0.979069417256437","0.979069417256437","0.010583489146812","0.230152263659961","0.491887247645105","6","c(""TIAM1"", ""SLIT2"", ""DNM1"", ""FRMD4A"", ""NBEA"")","17"
"176","Oligodendrocyte.progenitor.cells","0.670839260312944","0.77404530036109","0.0259758493418935","-0.361540983577276","-0.821341474167755","5","c(""OLIG1"", ""OLIG2"")","17"
"177","Yang_BioRxiv_2021_BEC_capillary","0.268076923076923","0.389143920595534","0.0527275912884147","-0.330982435116328","-1.15305689679883","17","c(""MT2A"", ""MYO10"", ""GRB10"", ""NEDD9"", ""AKAP12"", ""AP3S1"")","17"
"178","Radial.glia.cells","0.262946204122675","0.389143920595534","0.042221575978431","-0.626024915665713","-1.18862979405373","3","c(""SLC1A3"", ""OLIG2"")","17"
"179","Neftel_Cell_2019_OPC","0.0942003514938489","0.1630390698932","0.0870211644808265","-0.449882113047439","-1.4430975586709","13","c(""PTPRZ1"", ""GPM6B"", ""PMP2"", ""OLIG1"", ""TTYH1"", ""RAB31"", ""SCD5"")","17"
"180","Astrocytes","0.0600991325898389","0.117585259414902","0.102704812014747","-0.596616685317746","-1.53592757293756","7","c(""FABP7"", ""SLC1A3"", ""APOE"")","17"
"181","Neftel_Cell_2019_NPC1","0.0464385474860335","0.094987938039614","0.124499976253388","-0.515383998341306","-1.60837881406592","12","c(""BCAN"", ""MAP2"", ""OLIG1"", ""HES6"", ""BEX1"")","17"
"182","Chanoch_Myers_ASTROCYTE","0.00280211834946191","0.0114632114296169","0.431707695803346","-0.83557716851713","-1.89824726530371","5","c(""PMP2"", ""HOPX"", ""APOE"", ""ID4"")","17"
"183","GSC_Catalog.Liau2018_GSC8","0.00606834877036091","0.0190766147679975","0.335068558717014","-0.706516599031206","-1.90939818604871","8","c(""FABP7"", ""SOX2"", ""SLC1A3"")","17"
"184","Neural.stem.precursor.cells","0.00878734622144113","0.0232606223508736","0.291090917251384","-0.598380085204488","-1.91943803737052","13","c(""SOX2"", ""S100B"", ""HOPX"", ""SLC1A3"", ""APOE"", ""ID4"")","17"
"185","Yang_BioRxiv_2021_Oligo","0.00404577212826571","0.0151716454809964","0.407017918923954","-0.51836085909345","-1.9314649036676","22","c(""GPM6B"", ""CREB5"", ""PCDH9"", ""NCAM1"", ""SCD"", ""SCD5"", ""ANKS1B"", ""ATP1B1"", ""COLGALT2"", ""PPP2R2B"", ""RETREG1"", ""PLP1"")","17"
"186","Bergmann.glia","0.00487625898584422","0.0168793580279223","0.407017918923954","-0.761344343214597","-1.9600017867763","7","c(""FABP7"", ""S100B"", ""HOPX"", ""SLC1A3"")","17"
"187","Yang_BioRxiv_2021_Astrocyte","0.000206400047483526","0.00132685744810838","0.518848077743792","-0.589246958078898","-2.17327688106323","21","c(""PTPRZ1"", ""C1orf61"", ""CD44"", ""SLC1A3"", ""GPM6A"", ""CADM1"", ""LINC00461"", ""NRCAM"", ""MEIS2"", ""PPP2R2B"", ""GLIS3"")","17"
"188","Richards_NatureCancer_2021_sc.Developmental","5.14209982906105e-11","1.15697246153874e-09","0.851339057116899","-0.38003808334471","-2.20994137069122","199","c(""PTPRZ1"", ""CKB"", ""C1orf61"", ""MT3"", ""BCAN"", ""SOX2"", ""GPM6B"", ""PMP2"", ""HOPX"", ""NOVA1"", ""SLC1A3"", ""GAP43"", ""GPM6A"", ""CREB5"", ""MAP2"", ""OLIG1"", ""HES6"", ""KIF21A"", ""TYMS"", ""TTYH1"", ""BCHE"", ""APOE"", ""FEZ1"", ""LINC00461"", ""BAALC"", ""DDR1"", ""ATP1B2"", ""MYO10"", ""FAM181B"", ""ID4"", ""CACNG8"", ""ADGRG1"", ""DSEL"", ""MYEF2"", ""SLC25A4"", ""SYT11"", ""NCAM1"", ""UBL3"", ""FZD3"", ""SCD5"", ""GNG7"", ""TRIM9"", ""OLIG2"", ""CORO2B"", ""PREX1"", ""SEMA6A"", ""SOX11"", ""NRN1"", ""SEC11C"", ""CELF2"", ""MPP6"", ""CDCA7L"", ""COLGALT2"")","17"
"189","Yang_BioRxiv_2021_OPC","0.000399518733047833","0.00224729287339406","0.49849310876659","-0.662926217858776","-2.22554992129465","15","c(""PTPRZ1"", ""NOVA1"", ""MAP2"", ""NRCAM"", ""RAB31"", ""SCD5"", ""TRIM9"", ""KHDRBS3"", ""ANKS1B"")","17"
"190","Hu_2022_RG","9.59789044272016e-11","1.43968356640802e-09","0.839088935621274","-0.986852917009039","-2.40009505394554","6","c(""FABP7"", ""PTPRZ1"", ""SOX2"", ""GPM6B"", ""HOPX"", ""SLC1A3"")","17"
"191","Neftel_Cell_2019_AC","2.65314272646818e-13","1.19391422691068e-11","0.932595211336209","-0.919873467180194","-3.01045805055371","14","c(""FABP7"", ""PTPRZ1"", ""MT3"", ""BCAN"", ""GPM6B"", ""S100B"", ""PMP2"", ""HOPX"", ""SLC1A3"", ""TTYH1"", ""RAMP1"", ""ATP1B2"", ""RAB31"")","17"
"192","Richards_NatureCancer_2021_sc.Developmental","7.63321244620949e-29","3.20594922740799e-27","1.39518713415833","0.618601100715304","3.91234978962778","144","c(""CPE"", ""ARC"", ""GAS1"", ""DLL3"", ""EMILIN2"", ""PDGFRA"", ""ID4"", ""SLC25A4"", ""STMN4"", ""CCND2"", ""DSEL"", ""JAG1"", ""RND2"", ""NOS2"", ""KCNQ2"", ""FNDC5"", ""LAPTM4B"", ""NOVA1"", ""WISP1"", ""RPRML"", ""FAM84A"", ""VEGFA"", ""CKB"", ""PTGS1"", ""KCNF1"", ""PLTP"", ""BAALC"", ""SOX11"", ""CREB5"", ""ATP6V0E2"", ""PRMT1"", ""COLGALT2"", ""PDGFA"", ""TMEM178A"", ""ARX"", ""AKAP7"", ""WSCD1"", ""CDH15"", ""HES6"", ""GRIA3"", ""PCMTD2"", ""NEUROD1"", ""ZYX"", ""NFIA"", ""SOGA1"", ""ACAP3"", ""ROBO1"", ""UBALD2"", ""MT3"", ""GLUL"", ""RET"", ""CSPG5"", ""EGR1"", ""ELAVL3"", ""PODXL2"", ""GPM6A"", 
""FEZ1"", ""CCER2"", ""RHOU"", ""EPN2"", ""NKAIN4"", ""HOPX"", ""PRDX2"", ""BTG2"", ""ZNF428"", ""SPRY1"", ""HEPN1"", ""MLC1"", ""TGIF1"", ""ARHGAP42"", ""CACNG8"", ""CLEC11A"", ""IQGAP2"", ""IL1RAP"", ""ABHD14A"", ""GALR1"", ""LINC01003"", ""RASSF2"", ""AGAP3"", ""TMEM121"", ""FAT3"", ""BAALC-AS2"", ""TCF4"", ""RAB3IP"", ""RAMP2"", ""CTXN1"", ""RFX4"", ""CITED1"", ""SLC29A4"", ""TRPM3"", ""ZEB1"", ""LRRC3B"", ""ZNF704"", ""PMP2"", ""SLC22A17"", ""ITPR2"", ""CPVL"", ""RTN4RL2"", ""C1QTNF3"", ""GPC2"", ""SYP"", ""LGI2"", ""ASIC4"", ""TRIM9"", ""ADGRB1"", ""DCLK2"", ""MAP2"", ""RNF157"", ""SOX8"", ""NLGN3"", 
""NCALD"", ""LRRN1"", ""GSG1L"", ""SNTG1"", ""COL27A1"", ""HEPACAM"", ""TUBB2B"", ""KIF21A"", ""OLIG1"", ""LFNG"", ""THSD7A"", ""SCRG1"", ""FAM181B"", ""SPARCL1"", ""C1orf61"")","16"
"193","Neftel_Cell_2019_AC","0.0207423580786026","0.0854555461049682","0.147704896905467","0.62213904389981","1.74002770585014","8","c(""PLTP"", ""MT3"", ""HOPX"", ""HEPN1"", ""MLC1"", ""PMP2"", ""GATM"", ""SPARCL1"")","16"
"194","Pyramidal.cells","0.0172736732570239","0.080610475199445","0.158177999589196","0.718607344749272","1.70117922298995","5","c(""NRGN"", ""KCNQ2"", ""GRIA3"", ""EMX1"")","16"
"195","Neural.stem.precursor.cells","0.0275109170305677","0.0962882096069869","0.12797030576243","0.598746071489152","1.67460114161848","8","c(""IGFBP3"", ""DLL3"", ""ID4"", ""CCND2"", ""ARX"", ""NEUROD1"", ""HOPX"")","16"
"196","Immature.neurons","0.00825593395252838","0.043343653250774","0.229089382980959","0.856060606060606","1.67028540974992","3","c(""RND2"", ""NEUROD1"", ""ROBO1"")","16"
"197","Yang_BioRxiv_2021_OPC","0.0352345298392425","0.105703589517727","0.113318868985054","0.464535044732949","1.62911691528669","15","c(""CNTN1"", ""NOVA1"", ""GRIA3"", ""KHDRBS3"", ""EPN2"", ""IL1RAP"", ""KIAA1217"", ""TRIM9"", ""MAP2"", ""LRRN1"", ""GSG1L"", ""SNTG1"")","16"
"198","GSC_Catalog.Beier2007_CD133","0.0318418314255983","0.102873609221164","0.115931642749028","0.685562289756806","1.62295074204483","5","c(""CHRNA1"", ""AKAP7"", ""CPXM1"", ""RDH10"")","16"
"199","Interneurons","0.0559033023958558","0.138114041213291","0.0885639937858774","0.584578005526737","1.56353448418209","7","c(""NRGN"", ""RPRML"", ""ARX"", ""ARHGAP21"", ""TRIM9"", ""NCALD"")","16"
"200","Tanycytes","0.039422084623323","0.110381836945304","0.103526179501938","0.78802102134677","1.53753134440876","3","c(""MEST"", ""IGFBP5"", ""LHX2"")","16"
"201","Neftel_Cell_2019_NPC1","0.081028098453496","0.185437788018433","0.0734471130740274","0.488298404846889","1.47756575540219","10","c(""MEST"", ""SOX11"", ""HES6"", ""PCBP4"", ""BTG2"", ""MAP2"", ""LRRN1"", ""OLIG1"")","16"
"202","Hu_2022_RG","0.0902892561983471","0.185437788018433","0.0675291436315801","0.667284661768231","1.44942351714959","4","c(""DOK5"", ""HOPX"", ""MLC1"", ""TUBB2B"")","16"
"203","Microglia","0.0992715920915713","0.189518493993","0.0644973452335783","0.606062467900359","1.43474859498665","5","c(""PTGS1"", ""FOS"", ""EGR1"")","16"
"204","Cajal.Retzius.cells","0.141176470588235","0.257800511508951","0.0532638345255108","0.686363636363636","1.33918458516233","3","c(""FAT3"", ""SMAD1"", ""CNR1"")","16"
"205","Purkinje.neurons","0.180185758513932","0.29273127753304","0.0466625806686436","0.660606060606061","1.28892821000171","3","c(""GRIA3"", ""NKAIN4"", ""ADGRB1"")","16"
"206","Oligodendrocyte.progenitor.cells","0.195005202913632","0.29273127753304","0.0448817432190029","0.539876472618961","1.278064641158","5","c(""PDGFRA"", ""CSPG5"", ""EPN2"")","16"
"207","Neurons","0.195154185022026","0.29273127753304","0.0462857931634898","0.36828720109159","1.26116024258393","14","c(""NRGN"", ""MEG3"", ""GRIA3"", ""SGIP1"", ""ELAVL3"")","16"
"208","Mast.cells","0.272012235088486","0.37261186264308","0.038266531077908","0.403091154857387","1.17438975356503","9","c(""FAM84A"", ""NEO1"", ""ADAMTS9"", ""GPM6A"")","16"
"209","Neftel_Cell_2019_NPC2","0.472052401746725","0.600793965859468","0.0274736517713386","0.353011312984456","0.987318624500935","8","c(""STMN4"", ""LBH"", ""SOX11"")","16"
"210","Chanoch_Myers_ASTROCYTE","0.49333624644964","0.609415363261319","0.0267180296501239","0.334807925319884","0.97544932993419","9","c(""ID4"", ""PLTP"", ""GLUL"", ""HOPX"", ""MLC1"")","16"
"211","Yang_BioRxiv_2021_Neuron","0.671271314483056","0.805525577379668","0.0214763030495694","0.303811661508479","0.812586181782778","7","c(""GRIA3"", ""ROBO1"", ""KIAA1217"", ""PLCB1"", ""SNTG1"")","16"
"212","Pericytes","0.993188854489164","0.993188854489164","0.0149818440064043","0.239393939393939","0.467088663257501","3","c(""MSX1"", ""GNB4"")","16"
"213","Chanoch_Myers_IMMUNE","0.955384615384615","0.978686679174484","0.0145213906184602","-0.239319326770624","-0.551593755070528","5","c(""BST2"", ""LGALS3BP"")","16"
"214","Yang_BioRxiv_2021_Pericyte","0.934786624792167","0.978686679174484","0.0142566440784238","-0.192889631124213","-0.570315351161658","10","c(""NR2F2"", ""EPS8"", ""RBMS1"", ""MYO1B"")","16"
"215","GSC_Catalog.Liau2018_GSC8","0.951181712514529","0.978686679174484","0.0146908389208985","-0.298983530037655","-0.572479230307673","3","ITGA6","16"
"216","Neftel_Cell_2019_OPC","0.897469055976353","0.978686679174484","0.0148444987701007","-0.211313748145733","-0.62478980221292","10","c(""PLP1"", ""FABP5"")","16"
"217","Yang_BioRxiv_2021_Astrocyte","0.751556206517759","0.853117856047186","0.017290688529881","-0.22716187117695","-0.770069804199589","15","c(""CD44"", ""SERPINE2"")","16"
"218","Fibroblasts","0.732880484670461","0.853117856047186","0.0177009557048957","-0.243695494880037","-0.785813601424043","13","c(""CD44"", ""CEBPB"", ""LAMB1"")","16"
"219","Neftel_Cell_2019_MES2","0.454646222058008","0.596723166451136","0.0252544355478717","-0.337941430471062","-0.999188937569512","10","c(""ANXA2"", ""AKAP12"", ""LDHA"", ""MT1X"", ""SLC2A3"")","16"
"220","Yang_BioRxiv_2021_SMC","0.275023041474654","0.37261186264308","0.0344580982777182","-0.425387297725647","-1.1680866097231","8","c(""TPM2"", ""TIMP3"", ""COL18A1"", ""EPS8"", ""LPP"", ""MFGE8"")","16"
"221","Yang_BioRxiv_2021_Oligo","0.248320929388274","0.359637208079569","0.0362477349578108","-0.337937650070381","-1.19306544462745","17","c(""PLP1"", ""MAP4K4"", ""PLA2G16"", ""SCD"", ""SYNJ2"", ""SGK1"", ""SLC44A1"", ""ANKS1B"", ""ATP1B1"")","16"
"222","Astrocytes","0.192411924119241","0.29273127753304","0.0434379986196493","-0.601929243734991","-1.28196931539938","4","APOE","16"
"223","Neftel_Cell_2019_G1.S","0.17479674796748","0.29273127753304","0.0458050138104871","-0.611532625189681","-1.30242228470952","4","c(""HIST1H4C"", ""CKS1B"", ""DUT"", ""TMEM106C"")","16"
"224","Macrophages","0.0842307692307692","0.185437788018433","0.0674483969481329","-0.629066810969561","-1.44990097179036","5","c(""S100A4"", ""NRP2"")","16"
"225","Chanoch_Myers_MES_OTHER","0.0927188940092166","0.185437788018433","0.0627208096593469","-0.528480653703261","-1.45117444359286","8","c(""SPP1"", ""MAP1B"", ""COL6A2"", ""WWTR1"", ""SCG2"")","16"
"226","Yang_BioRxiv_2021_Perivascular_fibroblast","0.0435658063335164","0.114360241625481","0.0924960508813","-0.483913010449286","-1.60094901752632","14","c(""COL1A2"", ""PRRX1"", ""LAMB1"", ""LAMA4"", ""FBLN1"", ""SVIL"", ""FHL2"", ""FBN1"", ""LAMC1"")","16"
"227","Hu_2022_Peri","0.0223812144560631","0.0854555461049682","0.130086070372915","-0.552454424942213","-1.68907089685224","11","c(""COL1A2"", ""TPM2"", ""COL6A2"", ""PCOLCE"", ""LAMB1"")","16"
"228","Yang_BioRxiv_2021_BEC_capillary","0.00149234142326434","0.0104463899628504","0.45505986738723","-0.702579131928878","-2.00262071612512","9","c(""MT2A"", ""PPFIBP1"", ""AKAP12"", ""ITGA6"", ""WWTR1"", ""BACE2"")","16"
"229","Endothelial.cells","0.00181997868356241","0.0109198721013744","0.45505986738723","-0.52940758690612","-2.02716596690759","22","c(""S100A10"", ""CAV1"", ""EMP1"", ""TIMP3"", ""ID3"", ""NRP2"", ""IGFBP7"", ""ID1"", ""MYLK"", ""CD9"", ""SGK1"", ""SRPX"", ""TGFBR2"", ""PLEC"", ""FHL2"")","16"
"230","Monocytes","7.17839687847285e-05","0.000602985337791719","0.538434096309916","-0.890577507598784","-2.05264237630332","5","c(""S100A4"", ""CD44"", ""FN1"", ""IFITM3"", ""PSAP"")","16"
"231","Chanoch_Myers_MES_CORE_GENES","5.89449389801508e-09","6.18921859291583e-08","0.761460801445585","-0.860836059488719","-2.70666460496559","12","c(""S100A10"", ""ANXA1"", ""S100A11"", ""ANXA2"", ""COL1A2"", ""CD44"", ""FN1"", ""TGFBI"", ""IGFBP7"", ""TAGLN2"")","16"
"232","Neftel_Cell_2019_MES1","2.40633221819176e-12","3.36886510546846e-11","0.898671232061694","-0.798714987833252","-3.0986414687638","23","c(""S100A10"", ""SPP1"", ""ANXA1"", ""S100A11"", ""APOE"", ""ANXA2"", ""MT2A"", ""CD44"", ""RCAN1"", ""EMP1"", ""FN1"", ""IFITM3"", ""IGFBP7"", ""TAGLN2"", ""MT1E"", ""CLIC1"", ""WWTR1"", ""CTSB"", ""NPC2"", ""PLP2"")","16"
"233","Richards_NatureCancer_2021_sc.Injury_Response","7.80796495330245e-22","1.63967264019352e-20","1.21254456769062","-0.499140354563197","-3.17726054901199","241","c(""S100A10"", ""ANXA1"", ""S100A11"", ""S100A4"", ""CAV1"", ""ANXA2"", ""MT2A"", ""COL1A2"", ""CD44"", ""DCBLD2"", ""RCAN1"", ""EMP1"", ""PRSS23"", ""MAP1B"", ""TPM2"", ""PRRX1"", ""TGFBI"", ""TIMP3"", ""IFITM3"", ""AHNAK"", ""COL6A2"", ""MRPS6"", ""PDLIM4"", ""SVIP"", ""IFI16"", ""ARHGAP29"", ""IGFBP7"", ""PPFIBP1"", ""HMGA1"", ""CCND1"", ""SLC5A3"", ""CEBPB"", ""TPM1"", ""PCOLCE"", ""AKAP12"", ""BST2"", ""ITGA3"", ""CAST"", ""CD59"", ""NQO1"", ""ARL4C"", ""MSN"", ""MYL12A"", ""PLA2G16"", ""MT1E"", ""UPP1"", ""LAMB1"", ""LY6E"", ""PLS3"", ""BHLHE40"", ""PHLDA2"", ""MYLK"", ""AP1S2"", ""CLIC1"", ""WWTR1"", 
""GSTO1"", ""PLK2"", ""IFI27L2"", ""LDHA"", ""CTSB"", ""LIMS1"", ""SSFA2"", ""SCD"", ""BACE2"", ""COL18A1"", ""UTRN"", ""IQGAP1"", ""NT5E"", ""ARPC1B"", ""SLC20A1"", ""NPC2"", ""SLC4A7"", ""C12orf75"", ""FRMD4A"", ""RASSF8"", ""CDC42EP3"", ""SYNJ2"", ""AHNAK2"", ""PLP2"", ""SYPL1"", ""ITGA2"", ""SEMA3A"", ""EPS8"", ""FOSL1"", ""SRPX"", ""NRCAM"", ""FBLN1"", ""CAV2"", ""DDR2"", ""UACA"", ""TGFBR2"", ""SVIL"", ""PXDN"", ""CAPN2"", ""RBMS1"", ""MYOF"", ""PLEC"", ""RNF213"", ""MYO1B"", ""FHL2"", ""TNS3"", ""ARL6IP5"", ""FAM20C"", ""PSMD2"", ""HTRA1"", ""LGALS3BP"", ""TGOLN2"", ""PYGB"", ""FAM129B"", ""ENC1"", 
""FSTL1"", ""HPCAL1"", ""FBN1"", ""LPP"", ""PPIC"", ""SP100"", ""SH3BP5"", ""EIF4G1"", ""DHCR24"", ""CYB5R3"", ""SAMD9"", ""ITGAV"", ""OAF"", ""SLCO3A1"", ""LY96"")","16"
"234","Neftel_Cell_2019_G2.M","0.000806737125165037","0.0133412234272476","0.477270815362862","0.800261506329428","1.99267642654312","5","c(""CENPF"", ""SMC4"", ""TUBA1C"")","15"
"235","Yang_BioRxiv_2021_Perivascular_fibroblast","0.00177968068944143","0.0191315674114953","0.45505986738723","0.827413706853427","1.88365066304264","4","c(""CELF2"", ""LAMC1"", ""NR2F1"", ""PRRX1"")","15"
"236","Cajal.Retzius.cells","0.143741403026135","0.280949105914718","0.0691171906949246","0.589294647323662","1.34156014574621","4","c(""SLC25A36"", ""MAP9"", ""NSMCE3"", ""TCEAL1"")","15"
